estacion_id,fecha_utc,nivel_m,precip_mm_1h,precip_mm_24h,caudal_estimado,rssi,bateria_pct,fuente_comunicacion,target_riesgo
TUMBES_002,2026-01-21T08:00:00Z,2.17,1.8,7.6,3.97,-124,66.8,lorawan,0
TUMBES_002,2026-01-21T09:00:00Z,2.18,1.1,6.3,4.31,-68,66.6,satelital,0
TUMBES_002,2026-01-21T10:00:00Z,2.03,1.1,11.3,5.11,-75,43.2,satelital,0
TUMBES_002,2026-01-21T11:00:00Z,2.01,1.8,5.2,4.16,-60,43.1,lorawan,0
TUMBES_002,2026-01-21T12:00:00Z,1.93,2.2,4.3,4.05,-71,42.7,lorawan,0
TUMBES_002,2026-01-21T13:00:00Z,1.9,2.2,1.4,4.41,-89,42.5,gsm,0
TUMBES_002,2026-01-21T14:00:00Z,1.79,0.9,5.7,3.44,-79,42.4,gsm,0
TUMBES_002,2026-01-21T15:00:00Z,1.75,2.7,5.4,3.24,-63,42.1,lorawan,0
TUMBES_002,2026-01-21T16:00:00Z,1.69,2.1,1.5,4.12,-70,41.7,gsm,0
TUMBES_002,2026-01-21T17:00:00Z,1.59,2.9,2.0,3.85,-112,41.5,lorawan,0
TUMBES_002,2026-01-21T18:00:00Z,1.54,0.0,11.1,3.66,-77,41.3,gsm,0
TUMBES_002,2026-01-21T19:00:00Z,1.51,0.7,6.4,3.86,-92,41.0,lorawan,0
TUMBES_002,2026-01-21T20:00:00Z,1.44,0.6,1.4,3.71,-60,40.8,lorawan,0
TUMBES_002,2026-01-21T21:00:00Z,1.43,1.8,3.9,3.52,-84,40.6,lorawan,0
TUMBES_002,2026-01-21T22:00:00Z,1.28,2.9,9.3,3.07,-60,40.4,satelital,0
TUMBES_002,2026-01-21T23:00:00Z,1.26,0.8,7.0,2.42,-72,40.2,satelital,0
PIURA_002,2026-01-20T00:00:00Z,0.92,0.6,5.9,1.67,-70,75.4,lorawan,0
PIURA_002,2026-01-20T01:00:00Z,0.86,0.2,2.9,1.62,-95,75.1,satelital,0
PIURA_002,2026-01-20T02:00:00Z,0.77,0.3,0.2,1.47,-95,74.7,lorawan,0
PIURA_002,2026-01-20T03:00:00Z,0.7,0.3,8.8,1.37,-67,74.4,satelital,0
PIURA_002,2026-01-20T04:00:00Z,0.61,0.5,0.7,1.16,-77,73.9,satelital,0
PIURA_002,2026-01-20T05:00:00Z,0.51,2.7,0.3,1.19,-71,73.8,gsm,0
PIURA_002,2026-01-20T06:00:00Z,0.48,0.3,2.0,1.23,-88,73.5,lorawan,0
PIURA_002,2026-01-20T07:00:00Z,0.47,1.8,2.1,1.1,-76,73.4,satelital,0
PIURA_002,2026-01-20T08:00:00Z,0.43,0.3,11.0,1.05,-95,73.0,lorawan,0
PIURA_002,2026-01-20T09:00:00Z,0.36,0.4,1.8,0.93,-68,72.5,satelital,0
PIURA_002,2026-01-20T10:00:00Z,0.29,1.0,1.5,0.64,-74,72.2,gsm,0
PIURA_002,2026-01-20T11:00:00Z,0.3,1.1,6.6,0.67,-69,72.1,gsm,0
PIURA_002,2026-01-20T12:00:00Z,0.27,0.7,1.0,0.67,-87,71.8,lorawan,0
PIURA_002,2026-01-20T13:00:00Z,0.26,1.1,10.2,0.56,-69,71.4,lorawan,0
PIURA_002,2026-01-20T14:00:00Z,0.29,0.4,11.5,0.53,-89,70.9,lorawan,0
PIURA_002,2026-01-20T15:00:00Z,0.26,1.8,1.9,0.52,-69,70.8,lorawan,0
PIURA_002,2026-01-20T16:00:00Z,0.3,0.4,6.3,0.71,-95,70.5,lorawan,0
PIURA_002,2026-01-20T17:00:00Z,0.27,1.9,7.3,0.57,-66,70.2,satelital,0
PIURA_002,2026-01-20T18:00:00Z,0.27,1.5,8.5,0.7,-87,69.9,satelital,0
PIURA_002,2026-01-20T19:00:00Z,0.31,0.7,2.2,0.77,-75,69.5,satelital,0
PIURA_002,2026-01-20T20:00:00Z,0.27,0.5,9.6,0.51,-121,69.4,lorawan,0
PIURA_002,2026-01-20T21:00:00Z,0.28,0.2,7.2,0.63,-78,69.0,gsm,0
PIURA_002,2026-01-20T22:00:00Z,0.28,1.7,9.5,0.72,-77,68.9,gsm,0
PIURA_002,2026-01-20T23:00:00Z,0.32,2.3,8.7,0.6,-89,68.7,lorawan,0
PIURA_002,2026-01-21T00:00:00Z,0.25,2.4,5.7,0.48,-90,68.3,lorawan,0
PIURA_002,2026-01-21T01:00:00Z,0.27,2.4,7.9,0.69,-62,68.0,satelital,0
PIURA_002,2026-01-21T02:00:00Z,0.34,0.4,3.5,0.62,-80,67.6,gsm,0
PIURA_002,2026-01-21T03:00:00Z,0.26,2.9,6.8,0.47,-90,67.2,satelital,0
PIURA_002,2026-01-21T04:00:00Z,0.29,2.8,1.9,0.54,-79,67.0,satelital,0
PIURA_002,2026-01-21T05:00:00Z,0.35,1.3,11.1,0.77,-69,66.8,gsm,0
PIURA_002,2026-01-21T06:00:00Z,0.29,1.1,10.1,0.68,-93,66.5,gsm,0
PIURA_002,2026-01-21T07:00:00Z,0.27,2.4,8.4,0.51,-91,66.2,satelital,0
PIURA_002,2026-01-21T08:00:00Z,0.33,1.0,5.6,0.62,-70,66.0,lorawan,0
PIURA_002,2026-01-21T09:00:00Z,0.27,0.2,4.1,0.65,-61,65.9,satelital,0
PIURA_002,2026-01-21T10:00:00Z,0.33,0.6,6.8,0.61,-65,65.5,lorawan,0
PIURA_002,2026-01-21T11:00:00Z,0.31,2.9,8.2,0.58,-76,65.3,satelital,0
PIURA_002,2026-01-21T12:00:00Z,0.33,1.6,8.0,0.62,-76,64.9,satelital,0
PIURA_002,2026-01-21T13:00:00Z,0.73,10.3,84.1,1.57,-95,64.4,gsm,1
PIURA_002,2026-01-21T14:00:00Z,0.89,12.5,104.0,2.19,-102,64.0,satelital,1
PIURA_002,2026-01-21T15:00:00Z,1.28,10.5,76.3,2.57,-87,63.6,gsm,1
PIURA_002,2026-01-21T16:00:00Z,1.7,6.9,47.3,3.8,-73,63.5,lorawan,0
PIURA_002,2026-01-21T17:00:00Z,2.06,11.2,67.8,5.19,-64,63.2,satelital,1
PIURA_002,2026-01-21T18:00:00Z,2.1,1.1,9.9,4.34,-72,62.7,gsm,0
PIURA_002,2026-01-21T19:00:00Z,2.0,1.3,3.4,4.61,-89,62.3,lorawan,0
PIURA_002,2026-01-21T20:00:00Z,1.97,0.0,11.2,4.53,-63,62.0,lorawan,0
PIURA_002,2026-01-21T21:00:00Z,1.87,2.6,2.5,3.54,-73,61.6,satelital,0
PIURA_002,2026-01-21T22:00:00Z,1.74,2.5,8.4,3.65,-79,61.4,satelital,0
PIURA_002,2026-01-21T23:00:00Z,1.72,0.0,10.9,4.18,-75,60.9,gsm,0
MARANON_002,2026-01-20T00:00:00Z,0.97,1.9,9.9,1.85,-84,98.9,satelital,0
MARANON_002,2026-01-20T01:00:00Z,0.87,1.3,1.2,2.01,-79,98.4,lorawan,0
MARANON_002,2026-01-20T02:00:00Z,0.83,0.6,1.1,1.89,-90,98.3,lorawan,0
MARANON_002,2026-01-20T03:00:00Z,0.73,0.4,5.4,1.45,-61,97.9,gsm,0
MARANON_002,2026-01-20T04:00:00Z,0.65,2.4,9.2,1.66,-89,97.5,gsm,0
MARANON_002,2026-01-20T05:00:00Z,0.6,0.4,3.1,1.49,-89,97.1,lorawan,0
MARANON_002,2026-01-20T06:00:00Z,0.6,1.5,7.5,1.51,-85,96.7,lorawan,0
MARANON_002,2026-01-20T07:00:00Z,0.48,2.0,7.6,1.0,-114,96.5,gsm,0
MARANON_002,2026-01-20T08:00:00Z,0.45,0.4,7.3,1.08,-126,96.3,lorawan,0
MARANON_002,2026-01-20T09:00:00Z,0.38,2.1,1.5,0.71,-66,95.9,satelital,0
MARANON_002,2026-01-20T10:00:00Z,0.34,2.8,11.1,0.84,-89,95.5,gsm,0
MARANON_002,2026-01-20T11:00:00Z,0.35,2.4,11.4,0.75,-89,95.1,satelital,0
MARANON_002,2026-01-20T12:00:00Z,0.29,1.1,10.8,0.73,-69,94.6,gsm,0
MARANON_002,2026-01-20T13:00:00Z,0.33,1.6,4.8,0.71,-82,94.4,satelital,0
MARANON_002,2026-01-20T14:00:00Z,0.32,0.9,0.1,0.63,-81,94.1,satelital,0
MARANON_002,2026-01-20T15:00:00Z,0.32,0.6,2.6,0.82,-69,93.7,satelital,0
MARANON_002,2026-01-20T16:00:00Z,0.69,8.9,60.3,1.79,-85,93.4,gsm,0
MARANON_002,2026-01-20T17:00:00Z,1.07,11.2,79.9,2.77,-113,93.0,gsm,1
MARANON_002,2026-01-20T18:00:00Z,1.24,11.8,74.1,2.95,-70,92.8,satelital,1
MARANON_002,2026-01-20T19:00:00Z,1.66,6.4,46.2,3.84,-129,92.3,lorawan,0
MARANON_002,2026-01-20T20:00:00Z,2.0,14.9,141.1,3.74,-61,91.9,gsm,1
MARANON_002,2026-01-20T21:00:00Z,2.25,8.3,76.2,4.19,-71,91.7,lorawan,0
MARANON_002,2026-01-20T22:00:00Z,2.42,11.3,72.9,5.49,-67,91.2,gsm,1
MARANON_002,2026-01-20T23:00:00Z,2.88,11.2,96.8,6.87,-77,91.0,satelital,1
MARANON_002,2026-01-21T00:00:00Z,2.79,2.6,7.9,5.2,-95,90.5,satelital,1
MARANON_002,2026-01-21T01:00:00Z,2.79,0.6,1.3,6.2,-76,90.1,gsm,1
MARANON_002,2026-01-21T02:00:00Z,2.73,1.5,11.0,7.04,-70,89.7,satelital,1
MARANON_002,2026-01-21T03:00:00Z,2.64,2.1,11.4,5.73,-94,89.5,lorawan,1
MARANON_002,2026-01-21T04:00:00Z,2.59,1.4,6.4,5.8,-70,89.3,gsm,1
MARANON_002,2026-01-21T05:00:00Z,2.59,1.3,4.4,6.58,-84,89.1,gsm,1
MARANON_002,2026-01-21T06:00:00Z,2.56,1.6,1.3,4.84,-78,88.9,gsm,1
MARANON_002,2026-01-21T07:00:00Z,2.49,0.7,7.4,4.68,-78,88.6,lorawan,0
MARANON_002,2026-01-21T08:00:00Z,2.46,1.0,3.5,4.61,-65,88.3,gsm,0
MARANON_002,2026-01-21T09:00:00Z,2.44,0.9,0.8,4.67,-122,88.1,lorawan,0
MARANON_002,2026-01-21T10:00:00Z,2.35,2.3,0.1,4.23,-93,87.7,gsm,0
MARANON_002,2026-01-21T11:00:00Z,2.32,0.9,2.7,5.61,-74,87.6,gsm,0
MARANON_002,2026-01-21T12:00:00Z,2.25,1.6,8.0,5.54,-62,87.3,gsm,0
MARANON_002,2026-01-21T13:00:00Z,2.15,0.8,6.2,4.58,-73,87.2,lorawan,0
MARANON_002,2026-01-21T14:00:00Z,2.1,2.1,5.2,5.33,-78,86.9,gsm,0
MARANON_002,2026-01-21T15:00:00Z,2.02,2.7,11.8,5.11,-69,86.7,satelital,0
MARANON_002,2026-01-21T16:00:00Z,2.02,0.1,6.2,4.34,-73,86.4,lorawan,0
MARANON_002,2026-01-21T17:00:00Z,2.02,2.1,5.6,4.64,-77,86.0,satelital,0
MARANON_002,2026-01-21T18:00:00Z,1.86,0.1,3.4,3.8,-95,85.7,lorawan,0
MARANON_002,2026-01-21T19:00:00Z,1.86,0.8,10.3,3.58,-83,85.6,lorawan,0
MARANON_002,2026-01-21T20:00:00Z,1.81,0.1,11.2,3.82,-79,85.3,gsm,0
MARANON_002,2026-01-21T21:00:00Z,1.76,1.7,8.1,4.13,-60,85.2,satelital,0
MARANON_002,2026-01-21T22:00:00Z,1.67,1.7,7.5,4.18,-67,84.9,gsm,0
MARANON_002,2026-01-21T23:00:00Z,1.62,2.1,5.6,3.45,-69,84.8,lorawan,0
UCAYALI_002,2026-01-20T00:00:00Z,1.02,0.4,6.5,2.45,-95,77.0,gsm,0
UCAYALI_002,2026-01-20T01:00:00Z,0.97,0.2,0.7,2.0,-65,76.9,lorawan,0
UCAYALI_002,2026-01-20T02:00:00Z,0.89,1.8,6.1,1.97,-87,76.6,gsm,0
UCAYALI_002,2026-01-20T03:00:00Z,0.84,0.5,7.5,2.05,-111,76.2,lorawan,0
UCAYALI_002,2026-01-20T04:00:00Z,0.77,0.7,1.2,1.63,-65,75.7,lorawan,0
UCAYALI_002,2026-01-20T05:00:00Z,0.74,1.6,9.9,1.7,-84,75.5,gsm,0
UCAYALI_002,2026-01-20T06:00:00Z,0.63,0.5,8.9,1.28,-64,75.1,satelital,0
UCAYALI_002,2026-01-20T07:00:00Z,0.57,2.1,1.3,1.04,-95,74.8,lorawan,0
UCAYALI_002,2026-01-20T08:00:00Z,0.6,2.7,7.4,1.54,-125,74.5,satelital,0
UCAYALI_002,2026-01-20T09:00:00Z,0.47,2.6,2.5,1.04,-74,74.4,lorawan,0
UCAYALI_002,2026-01-20T10:00:00Z,0.46,2.3,3.6,1.07,-84,74.1,gsm,0
UCAYALI_002,2026-01-20T11:00:00Z,0.41,1.6,1.6,0.85,-107,73.8,lorawan,0
UCAYALI_002,2026-01-20T12:00:00Z,0.28,2.0,6.0,0.56,-80,73.4,lorawan,0
UCAYALI_002,2026-01-20T13:00:00Z,0.26,1.2,11.7,0.52,-67,73.2,gsm,0
UCAYALI_002,2026-01-20T14:00:00Z,0.29,0.1,2.1,0.55,-83,72.9,satelital,0
UCAYALI_002,2026-01-20T15:00:00Z,0.3,0.7,8.9,0.73,-89,43.6,lorawan,0
UCAYALI_002,2026-01-20T16:00:00Z,0.26,1.1,4.9,0.51,-62,43.2,lorawan,0
UCAYALI_002,2026-01-20T17:00:00Z,0.31,1.4,4.2,0.59,-71,43.0,gsm,0
UCAYALI_002,2026-01-20T18:00:00Z,0.27,2.3,3.6,0.62,-77,42.8,satelital,0
UCAYALI_002,2026-01-20T19:00:00Z,0.28,1.1,10.5,0.62,-63,42.6,gsm,0
UCAYALI_002,2026-01-20T20:00:00Z,0.34,2.1,1.3,0.68,-79,42.5,lorawan,0
UCAYALI_002,2026-01-20T21:00:00Z,0.32,1.6,8.8,0.8,-93,42.3,lorawan,0
UCAYALI_002,2026-01-20T22:00:00Z,0.31,1.8,7.3,0.79,-93,42.1,lorawan,0
UCAYALI_002,2026-01-20T23:00:00Z,0.35,1.3,3.6,0.64,-83,42.0,satelital,0
UCAYALI_002,2026-01-21T00:00:00Z,0.33,2.2,6.6,0.78,-87,41.7,lorawan,0
UCAYALI_002,2026-01-21T01:00:00Z,0.29,2.9,4.4,0.54,-81,41.5,gsm,0
UCAYALI_002,2026-01-21T02:00:00Z,0.7,14.9,90.4,1.3,-93,41.4,gsm,1
UCAYALI_002,2026-01-21T03:00:00Z,1.0,8.2,58.8,1.9,-61,41.2,gsm,0
UCAYALI_002,2026-01-21T04:00:00Z,1.24,9.2,89.0,3.17,-80,40.8,satelital,0
UCAYALI_002,2026-01-21T05:00:00Z,1.46,10.9,69.8,3.74,-87,40.5,gsm,1
UCAYALI_002,2026-01-21T06:00:00Z,1.76,12.7,86.8,3.37,-66,40.0,lorawan,1
UCAYALI_002,2026-01-21T07:00:00Z,2.03,6.3,44.8,3.79,-118,39.8,satelital,0
UCAYALI_002,2026-01-21T08:00:00Z,1.93,0.7,4.6,4.49,-94,39.7,satelital,0
UCAYALI_002,2026-01-21T09:00:00Z,1.88,2.7,9.7,3.9,-68,39.3,gsm,0
UCAYALI_002,2026-01-21T10:00:00Z,1.8,2.4,6.6,3.65,-68,38.8,gsm,0
UCAYALI_002,2026-01-21T11:00:00Z,1.75,0.8,11.5,3.48,-78,38.3,lorawan,0
UCAYALI_002,2026-01-21T12:00:00Z,1.66,0.9,6.9,3.34,-95,38.1,gsm,0
UCAYALI_002,2026-01-21T13:00:00Z,1.57,2.5,10.2,2.84,-60,38.0,lorawan,0
UCAYALI_002,2026-01-21T14:00:00Z,1.6,0.2,10.8,3.44,-79,37.8,lorawan,0
UCAYALI_002,2026-01-21T15:00:00Z,1.46,0.5,10.5,3.39,-67,37.6,lorawan,0
UCAYALI_002,2026-01-21T16:00:00Z,1.43,0.7,11.4,2.59,-61,37.2,gsm,0
UCAYALI_002,2026-01-21T17:00:00Z,1.32,0.3,6.1,2.59,-69,36.9,satelital,0
UCAYALI_002,2026-01-21T18:00:00Z,1.26,0.4,3.9,2.68,-77,36.5,lorawan,0
UCAYALI_002,2026-01-21T19:00:00Z,1.17,0.9,1.8,2.3,-63,36.3,gsm,0
UCAYALI_002,2026-01-21T20:00:00Z,1.21,0.6,10.0,2.55,-91,35.8,lorawan,0
UCAYALI_002,2026-01-21T21:00:00Z,1.11,3.0,7.6,2.11,-65,35.3,gsm,0
UCAYALI_002,2026-01-21T22:00:00Z,1.04,0.8,10.0,2.07,-66,34.9,lorawan,0
UCAYALI_002,2026-01-21T23:00:00Z,0.97,1.3,11.5,2.18,-65,34.8,satelital,0
